"";"session";"unit_session_id.t1";"item_id.t1";"item_name.t1";"answer.t1";"created.t1";"saved.t1";"shown.t1";"shown_relative.t1";"answered.t1";"answered_relative.t1";"displaycount.t1";"display_order.t1";"hidden.t1"
"2240";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124438;"check_test2";"";"";"";"";"";"";"";NA;49;1
"2241";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2230765;"page_after_trialVid_checktest2";"";"";"";"";"";"";"";NA;50;1
"2242";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124440;"video_trial_intro3";"";"";"";"";"";"";"";NA;51;1
"2243";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124441;"video_trial3";"";"";"";"";"";"";"";NA;52;1
"2244";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2230768;"page_after_trialVid_checktest3";"";"";"";"";"";"";"";NA;53;1
"2245";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124443;"check_test3";"";"";"";"";"";"";"";NA;54;1
"2246";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2230770;"page_after_trialVid_checktest4";"";"";"";"";"";"";"";NA;55;1
"2247";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124445;"video_trial_unsuccessful";"";"";"";"";"";"";"";NA;56;1
"2248";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2230772;"page_after_trialVid_checktest5";"";"";"";"";"";"";"";NA;57;1
"2249";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124447;"test_image";"1";"2018-06-09 00:56:42";"2018-06-09 00:56:52";"2018-06-08 22:57:38";"1875.600000028498";"2018-06-08 22:57:38";"";1;58;0
"2250";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124449;"gen_impr_test";"1";"2018-06-09 00:56:42";"2018-06-09 00:56:52";"2018-06-08 22:57:38";"1875.600000028498";"2018-06-08 22:57:45";"8482.000000018161";1;59;0
"2251";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2357442;"gen_impr_instr";"1";"2018-06-09 00:56:42";"2018-06-09 00:56:52";"2018-06-08 22:57:38";"1875.600000028498";"2018-06-08 22:57:38";"";1;60;0
"2252";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2230776;"page_after_trialVid_genImpr";"";"2018-06-09 00:56:42";"";"";"";"";"";1;61;1
"2253";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2227221;"wanda_pic";"1";"2018-06-09 00:56:53";"2018-06-09 00:57:34";"2018-06-08 22:57:49";"1488.200000021607";"2018-06-08 22:57:49";"";1;62;0
"2254";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2357445;"test_qual_instr";"Wanda is very annoying. She must know every stupid little detail, and it just an idiot. ";"2018-06-09 00:56:53";"2018-06-09 00:57:34";"2018-06-08 22:57:49";"1488.200000021607";"2018-06-08 22:58:29";"41531.79999999702";1;63;0
"2255";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124448;"test_impr_instr";"1";"2018-06-09 00:56:53";"2018-06-09 00:57:34";"2018-06-08 22:57:49";"1488.200000021607";"2018-06-08 22:57:49";"";1;64;0
"2256";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2230779;"page_after_trialVidqual";"";"2018-06-09 00:56:53";"";"";"";"";"";1;65;1
"2257";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124452;"movie_prompt";"1";"2018-06-09 00:57:34";"2018-06-09 00:57:40";"2018-06-08 22:58:30";"1463.900000031572";"2018-06-08 22:58:30";"";1;66;0
"2258";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2230781;"page_after_testVid_prompt";"";"2018-06-09 00:57:34";"";"";"";"";"";1;67;1
"2259";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124455;"server_startVideoReal";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36";"2018-06-09 00:57:41";"2018-06-09 00:57:41";"2018-06-09 00:57:41";"";"2018-06-09 00:57:41";"";1;68;0
"2260";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124454;"prompt_play";"1";"2018-06-09 00:57:41";"2018-06-09 00:58:40";"2018-06-08 22:58:37";"1584.700000006706";"2018-06-08 22:58:37";"";1;69;0
"2261";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124458;"gr3_clip";"";"";"";"";"";"";"";NA;70;1
"2262";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124461;"gr6_clip";"1";"2018-06-09 00:57:41";"2018-06-09 00:58:40";"2018-06-08 22:58:37";"1584.700000006706";"2018-06-08 22:58:37";"";1;71;0
"2263";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124456;"gr1_clip";"";"";"";"";"";"";"";NA;72;1
"2264";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124460;"gr5_clip";"";"";"";"";"";"";"";NA;73;1
"2265";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124463;"gr8_clip";"";"";"";"";"";"";"";NA;74;1
"2266";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124464;"gr9_clip";"";"";"";"";"";"";"";NA;75;1
"2267";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124462;"gr7_clip";"";"";"";"";"";"";"";NA;76;1
"2268";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124459;"gr4_clip";"";"";"";"";"";"";"";NA;77;1
"2269";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124457;"gr2_clip";"";"";"";"";"";"";"";NA;78;1
"2270";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2230793;"page_after_testVid";"";"2018-06-09 00:57:41";"";"";"";"";"";1;79;1
"2271";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124466;"server_endVideoReal";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36";"2018-06-09 00:58:40";"2018-06-09 00:58:40";"2018-06-09 00:58:40";"";"2018-06-09 00:58:40";"";1;80;0
"2272";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124467;"seen_before";"1";"2018-06-09 00:58:41";"2018-06-09 00:58:50";"2018-06-08 22:59:37";"1845.499999995809";"2018-06-08 22:59:40";"5062.999999965541";1;81;0
"2273";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124468;"movie_like";"";"2018-06-09 00:58:41";"";"";"";"";"";1;82;1
"2274";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124469;"attention_video";"6";"2018-06-09 00:58:41";"2018-06-09 00:58:50";"2018-06-08 22:59:37";"1845.499999995809";"2018-06-08 22:59:44";"8888.90000001993";1;83;0
"2275";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2230798;"page_after_testVidCheckQs";"";"2018-06-09 00:58:41";"";"";"";"";"";1;84;1
"2276";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124471;"gr1_picture";"";"";"";"";"";"";"";NA;85;1
"2277";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124472;"gr2_picture";"";"";"";"";"";"";"";NA;86;1
"2278";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124473;"gr3_picture";"";"";"";"";"";"";"";NA;87;1
"2279";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124474;"gr4_picture";"";"";"";"";"";"";"";NA;88;1
"2280";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124475;"gr5_picture";"";"";"";"";"";"";"";NA;89;1
"2281";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124476;"gr6_picture";"1";"2018-06-09 00:58:51";"2018-06-09 00:59:00";"2018-06-08 22:59:47";"2028.200000000652";"2018-06-08 22:59:47";"";1;90;0
"2282";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124477;"gr7_picture";"";"";"";"";"";"";"";NA;91;1
"2283";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124478;"gr8_picture";"";"";"";"";"";"";"";NA;92;1
"2284";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124479;"gr9_picture";"";"";"";"";"";"";"";NA;93;1
"2285";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124487;"gr8_gen_impr";"";"";"";"";"";"";"";NA;94;1
"2286";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124486;"gr7_gen_impr";"";"";"";"";"";"";"";NA;95;1
"2287";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124481;"gr2_gen_impr";"";"";"";"";"";"";"";NA;96;1
"2288";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124480;"gr1_gen_impr";"";"";"";"";"";"";"";NA;97;1
"2289";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124482;"gr3_gen_impr";"";"";"";"";"";"";"";NA;98;1
"2290";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124488;"gr9_gen_impr";"";"";"";"";"";"";"";NA;99;1
"2291";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124483;"gr4_gen_impr";"";"";"";"";"";"";"";NA;100;1
"2292";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124485;"gr6_gen_impr";"4";"2018-06-09 00:58:51";"2018-06-09 00:59:00";"2018-06-08 22:59:47";"2028.200000000652";"2018-06-08 22:59:54";"8998.399999982212";1;101;0
"2293";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124484;"gr5_gen_impr";"";"";"";"";"";"";"";NA;102;1
"2294";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2357486;"gen_impr_instr2";"1";"2018-06-09 00:58:51";"2018-06-09 00:59:00";"2018-06-08 22:59:47";"2028.200000000652";"2018-06-08 22:59:47";"";1;103;0
"2295";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2357485;"gen_impr_instr1";"";"";"";"";"";"";"";NA;104;1
"2296";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2230817;"page_after_testVid_genImpr";"";"2018-06-09 00:58:51";"";"";"";"";"";1;105;1
"2297";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124499;"gr1_picture2";"";"";"";"";"";"";"";NA;106;1
"2298";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124501;"gr3_picture2";"";"";"";"";"";"";"";NA;107;1
"2299";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124505;"gr7_picture2";"";"";"";"";"";"";"";NA;108;1
"2300";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124504;"gr6_picture2";"1";"2018-06-09 00:59:01";"2018-06-09 00:59:27";"2018-06-08 22:59:57";"1638.199999986682";"2018-06-08 22:59:57";"";1;109;0
"2301";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124503;"gr5_picture2";"";"";"";"";"";"";"";NA;110;1
"2302";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124502;"gr4_picture2";"";"";"";"";"";"";"";NA;111;1
"2303";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124506;"gr8_picture2";"";"";"";"";"";"";"";NA;112;1
"2304";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124507;"gr9_picture2";"";"";"";"";"";"";"";NA;113;1
"2305";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124500;"gr2_picture2";"";"";"";"";"";"";"";NA;114;1
"2306";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124491;"gr3_qual";"";"";"";"";"";"";"";NA;115;1
"2307";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124495;"gr7_qual";"";"";"";"";"";"";"";NA;116;1
"2308";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124497;"gr9_qual";"";"";"";"";"";"";"";NA;117;1
"2309";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124494;"gr6_qual";"She seems like she may be up tight and think she is better than others. ";"2018-06-09 00:59:01";"2018-06-09 00:59:27";"2018-06-08 22:59:57";"1638.199999986682";"2018-06-08 23:00:22";"26261.49999996414";1;118;0
"2310";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124489;"gr1_qual";"";"";"";"";"";"";"";NA;119;1
"2311";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124493;"gr5_qual";"";"";"";"";"";"";"";NA;120;1
"2312";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124490;"gr2_qual";"";"";"";"";"";"";"";NA;121;1
"2313";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124496;"gr8_qual";"";"";"";"";"";"";"";NA;122;1
"2314";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124492;"gr4_qual";"";"";"";"";"";"";"";NA;123;1
"2315";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2357506;"quali_instr1";"";"";"";"";"";"";"";NA;124;1
"2316";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2357507;"quali_instr2";"1";"2018-06-09 00:59:01";"2018-06-09 00:59:27";"2018-06-08 22:59:57";"1638.199999986682";"2018-06-08 22:59:57";"";1;125;0
"2317";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2230836;"page_after_qualit";"";"2018-06-09 00:59:01";"";"";"";"";"";1;126;1
"2318";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2170764;"gr1_picture3";"";"";"";"";"";"";"";NA;127;1
"2319";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2170765;"gr2_picture3";"";"";"";"";"";"";"";NA;128;1
"2320";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2170766;"gr3_picture3";"";"";"";"";"";"";"";NA;129;1
"2321";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2170767;"gr4_picture3";"";"";"";"";"";"";"";NA;130;1
"2322";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2170768;"gr5_picture3";"";"";"";"";"";"";"";NA;131;1
"2323";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2170769;"gr6_picture3";"1";"2018-06-09 00:59:27";"2018-06-09 01:00:32";"2018-06-08 23:00:24";"2048.300000024028";"2018-06-08 23:00:24";"";1;132;0
"2324";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2170770;"gr7_picture3";"";"";"";"";"";"";"";NA;133;1
"2325";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2170771;"gr8_picture3";"";"";"";"";"";"";"";NA;134;1
"2326";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2170772;"gr9_picture3";"";"";"";"";"";"";"";NA;135;1
"2327";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124508;"PANAS_intro";"1";"2018-06-09 00:59:27";"2018-06-09 01:00:32";"2018-06-08 23:00:24";"2048.300000024028";"2018-06-08 23:00:24";"";1;136;0
"2328";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124513;"panas_5";"4";"2018-06-09 00:59:27";"2018-06-09 01:00:32";"2018-06-08 23:00:24";"2048.300000024028";"2018-06-08 23:00:32";"10500.50000002375";1;137;0
"2329";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124523;"panas_15";"4";"2018-06-09 00:59:27";"2018-06-09 01:00:32";"2018-06-08 23:00:24";"2048.300000024028";"2018-06-08 23:00:33";"11389.49999999022";1;138;0
"2330";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124512;"panas_4";"4";"2018-06-09 00:59:27";"2018-06-09 01:00:32";"2018-06-08 23:00:24";"2048.300000024028";"2018-06-08 23:01:09";"47434.40000002738";1;139;0
"2331";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124527;"panas_19";"4";"2018-06-09 00:59:27";"2018-06-09 01:00:32";"2018-06-08 23:00:24";"2048.300000024028";"2018-06-08 23:00:35";"13459.09999997821";1;140;0
"2332";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124511;"panas_3";"4";"2018-06-09 00:59:27";"2018-06-09 01:00:32";"2018-06-08 23:00:24";"2048.300000024028";"2018-06-08 23:01:08";"45844.90000002552";1;141;0
"2333";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124518;"panas_10";"4";"2018-06-09 00:59:27";"2018-06-09 01:00:32";"2018-06-08 23:00:24";"2048.300000024028";"2018-06-08 23:01:08";"46561.40000000596";1;142;0
"2334";"e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09";2034622;2124514;"panas_6";"4";"2018-06-09 00:59:27";"2018-06-09 01:00:32";"2018-06-08 23:00:24";"2048.300000024028";"2018-06-08 23:01:10";"48520.90000000317";1;143;0
